kepid,kepoi_name,koi_disposition,tce_plnt_num,pca
10386922,K00289.02,CONFIRMED,2,-1157888510.8859434
10488450,K00290.01,FALSE POSITIVE,1,2116699356.7698002
10933561,K00291.01,CONFIRMED,1,-1724340405.373224
10933561,K00291.02,CONFIRMED,2,-1507297733.3083737
11075737,K00292.01,CONFIRMED,1,1962257839.552956
11200415,K00293.01,FALSE POSITIVE,1,-1669983898.7693026
11259686,K00294.01,CONFIRMED,1,-1423240044.569876
11547513,K00295.01,CONFIRMED,1,1482001104.0746386
11547513,K00295.02,CONFIRMED,2,-1578191638.685156
11802615,K00296.01,CONFIRMED,1,-1491408752.7692642
11905011,K00297.01,CONFIRMED,1,-771460660.3218744
12785320,K00298.01,CONFIRMED,1,-1403574708.0272794
12785320,K00298.02,CANDIDATE,2,-2331464516.6948624
2692377,K00299.01,CONFIRMED,1,3692626032.105046
3438975,K00300.01,FALSE POSITIVE,1,-1665096633.2030149
3642289,K00301.01,CONFIRMED,1,-552001790.1044657
3642289,K00301.02,CONFIRMED,2,-2257016089.2442174
3662838,K00302.01,CONFIRMED,1,35245036.52167856
5966322,K00303.01,CONFIRMED,1,-578010431.1599851
6029239,K00304.01,CONFIRMED,1,4090709393.7807455
6029239,K00304.02,CANDIDATE,2,-2363536714.953922
6063220,K00305.01,CONFIRMED,1,2775090213.6076446
6071903,K00306.01,CONFIRMED,1,167412868.3035638
6289257,K00307.01,CONFIRMED,1,-1548071299.6607342
6289257,K00307.02,CONFIRMED,2,-1230502664.6081114
6291837,K00308.01,CANDIDATE,1,-656953994.8785388
7024222,K00309.01,FALSE POSITIVE,1,-872864683.7344502
7050989,K00312.01,CONFIRMED,1,-144129994.84148487
7050989,K00312.02,CONFIRMED,2,-903789013.2624971
7419318,K00313.01,CONFIRMED,1,-286893788.6464582
7419318,K00313.02,CONFIRMED,2,-255944204.10866582
7603200,K00314.01,CONFIRMED,1,2767860743.0059557
7603200,K00314.02,CONFIRMED,2,-100974695.14614442
7603200,K00314.03,CONFIRMED,3,-2143267968.6670885
7700622,K00315.01,CANDIDATE,1,28011387.726094857
8008067,K00316.01,CONFIRMED,1,-211618465.71219295
8008067,K00316.02,CONFIRMED,2,-2043673387.3988569
8008067,K00316.03,CANDIDATE,3,8597602.350381726
8121310,K00317.01,CONFIRMED,1,-1141294111.4324002
8121310,K00317.02,CANDIDATE,2,-2610299364.3657336
8156120,K00318.01,CONFIRMED,1,942988300.1565305
8684730,K00319.01,CANDIDATE,1,1393620854.4079897
8700558,K00320.01,FALSE POSITIVE,1,799422430.7024451
8753657,K00321.01,CONFIRMED,1,1986182023.0538058
8753657,K00321.02,CONFIRMED,2,-1721619589.7464108
8948424,K00322.01,FALSE POSITIVE,1,3493011826.5000196
9139084,K00323.01,CONFIRMED,1,5444127276.93273
9641041,K00324.01,FALSE POSITIVE,1,912739060.3971665
9724984,K00325.01,FALSE POSITIVE,1,-495479339.131028
9880467,K00326.01,CANDIDATE,1,-977406954.3148422
9880467,K00326.02,CANDIDATE,2,-2597660336.5320964
9881662,K00327.01,CONFIRMED,1,308655312.87078357
9881662,K00327.02,CONFIRMED,2,-2461644504.3720045
9895004,K00328.01,FALSE POSITIVE,1,8149224855.764657
10031885,K00329.01,FALSE POSITIVE,1,-2251312160.490118
11361646,K00330.01,CONFIRMED,1,-1608177797.2465665
11361646,K00330.02,CONFIRMED,2,-1851923915.1453316
10285631,K00331.01,CONFIRMED,1,-1743513041.2381961
10285631,K00331.02,CANDIDATE,2,-2014273303.504732
10290666,K00332.01,CONFIRMED,1,-452822705.94412285
10290666,K00332.02,CANDIDATE,2,-2454020752.6909184
10337258,K00333.01,CONFIRMED,1,-1190367138.3105352
10383687,K00334.01,FALSE POSITIVE,1,-2298963527.5612035
10470206,K00335.01,FALSE POSITIVE,1,-1101543107.6084623
10518725,K00336.01,FALSE POSITIVE,1,-2265049120.8279595
10545066,K00337.01,CONFIRMED,1,-1846349875.348981
10552611,K00338.01,CONFIRMED,1,-760766724.8918316
10552611,K00338.02,CONFIRMED,2,-1940450963.34324
10587105,K00339.01,CONFIRMED,1,1457027634.7902162
10587105,K00339.02,CONFIRMED,2,-1834155954.9219418
10587105,K00339.03,CANDIDATE,3,-2481887693.5455804
10616571,K00340.01,FALSE POSITIVE,1,-2767555960.347621
10878263,K00341.01,CONFIRMED,1,2547179677.9214673
10878263,K00341.02,CONFIRMED,2,-84696561.8625993
10982872,K00343.01,CONFIRMED,1,2327541920.441281
10982872,K00343.02,CONFIRMED,2,2273721004.2563167
10982872,K00343.03,CONFIRMED,3,-2407137224.913854
11015108,K00344.01,CONFIRMED,1,-323608871.03102314
11074541,K00345.01,CONFIRMED,1,234805464.1279847
11100383,K00346.01,CONFIRMED,1,543095041.4837029
11189127,K00347.01,CANDIDATE,1,8149225689.767676
11194032,K00348.01,CONFIRMED,1,889391919.1075959
11394027,K00349.01,CANDIDATE,1,-117900203.01336949
11395587,K00350.01,CANDIDATE,1,-1563093572.4730449
11442793,K00351.01,CONFIRMED,1,561218403.0416114
11442793,K00351.02,CONFIRMED,2,-1011819757.1196538
11442793,K00351.03,CONFIRMED,3,-2130156861.535672
11442793,K00351.04,CONFIRMED,4,-2333301790.0815597
11442793,K00351.05,CONFIRMED,5,-2498508141.8307104
11442793,K00351.06,CONFIRMED,6,-2257327137.4071803
11442793,K00351.07,CONFIRMED,7,-2370934539.937691
11521793,K00352.01,CONFIRMED,1,-1872359689.5771012
11521793,K00352.02,CONFIRMED,2,-1679989734.6771965
11566064,K00353.01,CANDIDATE,1,-45844711.60945774
11566064,K00353.02,CANDIDATE,2,-1939021746.8407235
11566064,K00353.03,CANDIDATE,3,-2319798039.140826
11568987,K00354.01,CONFIRMED,1,-757882285.0632174
11568987,K00354.02,CANDIDATE,2,-1955975790.3728037
11621223,K00355.01,CONFIRMED,1,1066615635.7212787
11624249,K00356.01,CONFIRMED,1,8149225232.870079
12017140,K00358.01,FALSE POSITIVE,1,8149225689.856449
12106929,K00359.01,FALSE POSITIVE,1,-1581122298.7012408
12107021,K00360.01,FALSE POSITIVE,1,-2037895276.9003928
12404954,K00361.01,CONFIRMED,1,392963941.76771736
1571511,K00362.01,FALSE POSITIVE,1,8149225689.908514
2438070,K00363.01,FALSE POSITIVE,1,603130637.9279478
11623629,K00365.01,CONFIRMED,1,-344960213.34545475
3545478,K00366.01,CANDIDATE,1,6721459143.498756
4815520,K00367.01,CONFIRMED,1,8149225470.235637
6603043,K00368.01,FALSE POSITIVE,1,8149225689.71945
7175184,K00369.01,CONFIRMED,1,-485565277.49062085
7175184,K00369.02,CONFIRMED,2,-1402766278.5818646
8494142,K00370.01,CONFIRMED,1,-1211743248.6677313
8494142,K00370.02,CONFIRMED,2,-2125317821.1048727
5652983,K00371.01,FALSE POSITIVE,1,-1888037065.8959472
6471021,K00372.01,CONFIRMED,1,5286512719.523584
7364176,K00373.01,CANDIDATE,1,-1669203753.0885937
8686097,K00374.01,CONFIRMED,1,-1575543562.0097663
12643589,K00376.01,FALSE POSITIVE,1,-214913052.87636784
12643589,K00376.02,FALSE POSITIVE,2,3829271322.862682
3323887,K00377.01,CONFIRMED,1,3527783284.1725636
2449074,K00378.01,FALSE POSITIVE,1,-1432827007.2713804
2446113,K00379.01,FALSE POSITIVE,1,-451624401.7226057
2446113,K00379.02,CANDIDATE,2,-2474409397.4610467
2452450,K00380.01,FALSE POSITIVE,1,-1095474505.203904
3230578,K00381.01,FALSE POSITIVE,1,8149224713.529193
3231137,K00382.01,FALSE POSITIVE,1,-344170281.6580916
3353050,K00384.01,CONFIRMED,1,-1273734453.9828851
3446746,K00385.01,CONFIRMED,1,-1460377375.956388
3656121,K00386.01,CONFIRMED,1,-1025338703.0858196
3656121,K00386.02,CONFIRMED,2,-1993461019.4488547
3733628,K00387.01,CONFIRMED,1,1244216795.8848417
3831053,K00388.01,CANDIDATE,1,-975804363.0232154
3847708,K00389.01,FALSE POSITIVE,1,-510540067.1112596
3849155,K00390.01,FALSE POSITIVE,1,3310939466.0037293
3858804,K00391.01,FALSE POSITIVE,1,-2414359551.925089
3942670,K00392.01,CONFIRMED,1,-2389206539.469935
3942670,K00392.02,CONFIRMED,2,-2454093282.889947
3964109,K00393.01,CONFIRMED,1,-2009821960.4266214
4159347,K00394.01,FALSE POSITIVE,1,-831186760.3001653
4165960,K00395.01,FALSE POSITIVE,1,-736553318.1959772
4252322,K00396.01,CANDIDATE,1,5529415868.718969
4376644,K00397.01,FALSE POSITIVE,1,8149225689.5847025
9946525,K00398.01,CONFIRMED,1,2290010876.9681835
9946525,K00398.02,CONFIRMED,2,4220150532.0653152
9946525,K00398.03,CONFIRMED,3,1247716119.3926818
7289157,K00399.01,FALSE POSITIVE,1,8149225689.942214
2695110,K00400.01,FALSE POSITIVE,1,-1125341346.9681287
3217264,K00401.01,CONFIRMED,1,844896235.5484877
3217264,K00401.02,CONFIRMED,2,-1741222014.5327466
3217264,K00401.03,CONFIRMED,3,-2421468223.4943404
3342592,K00402.01,FALSE POSITIVE,1,8149225689.792737
4247092,K00403.01,FALSE POSITIVE,1,832254373.684114
4949751,K00404.01,FALSE POSITIVE,1,-484126724.01327384
5003117,K00405.01,FALSE POSITIVE,1,8149225689.906281
5035972,K00406.01,FALSE POSITIVE,1,3388230130.555893
5218441,K00407.01,FALSE POSITIVE,1,8149225466.1001835
5351250,K00408.01,CONFIRMED,1,1205908533.291406
5351250,K00408.02,CONFIRMED,2,-1051383708.8511566
5351250,K00408.03,CONFIRMED,3,-2220794555.4900284
5351250,K00408.04,CONFIRMED,4,-1683078909.846182
5351250,K00408.05,FALSE POSITIVE,5,-2413820250.125974
5444548,K00409.01,CONFIRMED,1,-733397004.8747007
5449777,K00410.01,FALSE POSITIVE,1,8149225382.875463
5478055,K00411.01,FALSE POSITIVE,1,-2033095876.1691353
5683743,K00412.01,CONFIRMED,1,8149225689.592132
5791986,K00413.01,CONFIRMED,1,-296775789.2105284
5791986,K00413.02,CONFIRMED,2,-1818753344.407997
5872150,K00414.01,FALSE POSITIVE,1,8149225689.800061
5872150,K00414.02,FALSE POSITIVE,2,-1248892943.4981456
6289650,K00415.01,CANDIDATE,1,1600726884.7719443
6508221,K00416.01,CONFIRMED,1,1067151885.1075542
6508221,K00416.02,CONFIRMED,2,-1466776880.3547497
6508221,K00416.03,CANDIDATE,3,-2442824371.7259474
6879865,K00417.01,FALSE POSITIVE,1,8143161043.375735
7975727,K00418.01,FALSE POSITIVE,1,8149225689.694536
8219673,K00419.01,FALSE POSITIVE,1,8149225689.640981
8352537,K00420.01,CONFIRMED,1,8149225244.970654
9115800,K00421.01,CONFIRMED,1,8149225689.7130995
9214713,K00422.01,FALSE POSITIVE,1,-1696457952.5982203
9478990,K00423.01,CONFIRMED,1,8149225689.624432
9597411,K00424.01,FALSE POSITIVE,1,8149225689.802616
9967884,K00425.01,FALSE POSITIVE,1,8149225689.671962
10016874,K00426.01,CANDIDATE,1,-1024173690.7138299
10189546,K00427.01,CANDIDATE,1,-299601517.9682803
10189546,K00427.02,CONFIRMED,2,-1917325846.0572038
10189546,K00427.03,CONFIRMED,3,-2425493634.322787
10418224,K00428.01,CONFIRMED,1,8149225689.618208
10616679,K00429.01,CONFIRMED,1,4573024231.274071
10717241,K00430.01,CONFIRMED,1,515110653.7476023
10717241,K00430.02,CANDIDATE,2,-2296974280.3574176
10843590,K00431.01,CONFIRMED,1,-466053416.1253961
10843590,K00431.02,CONFIRMED,2,-1712849203.6602337
10858832,K00432.01,CONFIRMED,1,4542748391.96789
10937029,K00433.01,CONFIRMED,1,-275672283.439976
10937029,K00433.02,CONFIRMED,2,7873204272.816476
11656302,K00434.01,FALSE POSITIVE,1,8149225689.823765
11709124,K00435.01,CONFIRMED,1,-395668264.1615032
11709124,K00435.03,CONFIRMED,3,-2739300988.397397
11709124,K00435.04,CONFIRMED,4,-1419463260.7487564
11709124,K00435.05,CONFIRMED,5,-2052713698.6881251
11709124,K00435.06,CONFIRMED,6,-2323926501.7062235
11805075,K00436.01,CANDIDATE,1,8149225689.598624
11824222,K00437.01,FALSE POSITIVE,1,8149225689.785472
12302530,K00438.01,CONFIRMED,1,1775043150.2328289
12302530,K00438.02,CONFIRMED,2,-1640370058.1792152
12470954,K00439.01,CONFIRMED,1,8149225575.958749
2438264,K00440.01,CONFIRMED,1,-764140148.2608469
2438264,K00440.02,CONFIRMED,2,1789361960.5135994
3340312,K00441.01,FALSE POSITIVE,1,-2060835961.0559547
3745690,K00442.01,CONFIRMED,1,-1545157359.1534822
3745690,K00442.02,CONFIRMED,2,-194762433.98037246
3745690,K00442.03,CONFIRMED,3,-1862867991.24894
3833007,K00443.01,CONFIRMED,1,-981400298.8184574
3847138,K00444.01,CONFIRMED,1,-1277478810.898971
4633570,K00446.01,CONFIRMED,1,-1291919725.2628818
4633570,K00446.02,CONFIRMED,2,-1804007942.6626494
5021176,K00447.01,FALSE POSITIVE,1,-307994465.2691467
5640085,K00448.01,CONFIRMED,1,-62209202.81512362
5640085,K00448.02,CONFIRMED,2,-2111326272.6109974
5779852,K00449.01,FALSE POSITIVE,1,-29281987.37520178
6042214,K00450.01,FALSE POSITIVE,1,-996155041.5208473
6200715,K00451.01,FALSE POSITIVE,1,-386232152.2109101
6291033,K00452.01,CONFIRMED,1,-840239239.8866377
6758917,K00453.01,FALSE POSITIVE,1,8149225689.894604
7098355,K00454.01,CONFIRMED,1,-1774695574.3217533
7101828,K00455.01,FALSE POSITIVE,1,-1992981628.479443
7269974,K00456.01,CONFIRMED,1,-527851121.5066899
7269974,K00456.02,CONFIRMED,2,-1340775114.4501255
7440748,K00457.01,CONFIRMED,1,2263667773.505695
7440748,K00457.02,CONFIRMED,2,422603485.31146
7504328,K00458.01,CANDIDATE,1,-329716771.8729772
7977197,K00459.01,CONFIRMED,1,-616623832.2212247
7977197,K00459.02,CONFIRMED,2,-1944856649.3203928
8043638,K00460.01,CONFIRMED,1,-169096116.6493037
8621348,K00461.01,FALSE POSITIVE,1,-1898231002.4120219
8773869,K00462.01,FALSE POSITIVE,1,-520619677.30352134
8845205,K00463.01,CONFIRMED,1,819166206.1967454
8890783,K00464.01,CONFIRMED,1,2327479150.9057045
8890783,K00464.02,CONFIRMED,2,1905007824.603752
9008220,K00466.01,FALSE POSITIVE,1,3776286743.677381
9583881,K00467.01,CONFIRMED,1,2418851284.614087
9589524,K00468.01,CONFIRMED,1,98801952.01734622
9703198,K00469.01,CANDIDATE,1,4588872574.030007
9844088,K00470.01,CONFIRMED,1,8149224982.354564
10019643,K00471.01,CONFIRMED,1,-1446007480.8966515
10019643,K00471.02,CONFIRMED,2,-2199687039.9577394
10123064,K00472.01,CONFIRMED,1,3184335787.79532
10155434,K00473.01,CANDIDATE,1,-1346292670.6066873
10460984,K00474.01,CONFIRMED,1,-916299023.7821449
10460984,K00474.02,CONFIRMED,2,-1873024730.5373528
10460984,K00474.03,CANDIDATE,3,-2395480808.71632
10460984,K00474.04,CONFIRMED,4,-1568425565.3483715
10577994,K00475.01,CONFIRMED,1,-1042992854.635466
10577994,K00475.02,CONFIRMED,2,-1427199995.344041
10599206,K00476.01,CONFIRMED,1,-1590126720.7806108
10934674,K00477.01,CONFIRMED,1,-1671730055.8764524
10990886,K00478.01,CONFIRMED,1,2558064694.394782
11015323,K00479.01,CONFIRMED,1,-1085741365.185057
11134879,K00480.01,CONFIRMED,1,3382081693.2769547
11192998,K00481.01,CONFIRMED,1,760644281.7444725
11192998,K00481.02,CONFIRMED,2,3075642253.840813
11192998,K00481.03,CONFIRMED,3,-1716637233.2665963
11255761,K00482.01,FALSE POSITIVE,1,-1388797193.855606
11497977,K00483.01,CONFIRMED,1,804252629.8972557
12061222,K00484.01,CONFIRMED,1,-1020499191.7386827
12316431,K00485.01,FALSE POSITIVE,1,-1320696001.7236795
12404305,K00486.01,CONFIRMED,1,-1331478389.738997
12834874,K00487.01,CONFIRMED,1,-930830937.0337292
2557816,K00488.01,CONFIRMED,1,-1467460049.201943
2576197,K00489.01,FALSE POSITIVE,1,594428163.0445975
3239945,K00490.01,CONFIRMED,1,-832593722.2818179
3239945,K00490.02,CONFIRMED,2,215301042.89631423
3239945,K00490.03,CONFIRMED,3,-1023445107.8620663
3239945,K00490.04,CONFIRMED,4,-2271371850.935281
3541800,K00491.01,FALSE POSITIVE,1,-1689172500.5081778
3559935,K00492.01,CONFIRMED,1,-1851131661.1937175
3834360,K00493.01,FALSE POSITIVE,1,-117983102.94258952
3966801,K00494.01,CONFIRMED,1,-1519537718.398813
4049108,K00495.01,FALSE POSITIVE,1,-794331036.8353202
4454752,K00496.01,CONFIRMED,1,4230509361.9596705
4757437,K00497.01,CONFIRMED,1,-1619648611.504815
4757437,K00497.02,CONFIRMED,2,-1955321932.9439168
4847534,K00499.01,CONFIRMED,1,-1241156290.5305147
4852528,K00500.01,CONFIRMED,1,702070998.4443872
4852528,K00500.02,CONFIRMED,2,147073735.92977163
4852528,K00500.03,CONFIRMED,3,-151591359.37263846
4852528,K00500.04,CONFIRMED,4,237467432.25836298
4852528,K00500.05,CONFIRMED,5,-1370248630.6849728
4951877,K00501.01,CANDIDATE,1,-2113208185.7628307
5282051,K00502.01,FALSE POSITIVE,1,-1884193130.641976
5340644,K00503.01,CONFIRMED,1,100164048.34886093
5461440,K00504.01,CONFIRMED,1,-2152605534.460053
5689351,K00505.01,CONFIRMED,1,-996850298.2981224
5689351,K00505.02,CONFIRMED,2,-1983808339.7563949
5689351,K00505.03,CONFIRMED,3,-1007572588.7759634
5689351,K00505.04,CONFIRMED,4,-1835675039.0858998
5689351,K00505.05,CONFIRMED,5,-1740656988.9330883
5780715,K00506.01,CANDIDATE,1,8149224426.8279085
5812960,K00507.01,CONFIRMED,1,-522341904.5246974
6266741,K00508.01,CONFIRMED,1,-51069415.84663837
6266741,K00508.02,CONFIRMED,2,-1257656824.682647
6381846,K00509.01,CONFIRMED,1,935536093.0588046
6381846,K00509.02,CONFIRMED,2,-875849691.2252905
6381846,K00509.03,CONFIRMED,3,-2597315669.4164734
6422155,K00510.01,CONFIRMED,1,130714021.82790755
6422155,K00510.02,CONFIRMED,2,-1249417168.2073991
6422155,K00510.03,CONFIRMED,3,-2158287897.857637
6422155,K00510.04,CONFIRMED,4,-2199847765.459518
6451936,K00511.01,CONFIRMED,1,329851888.149873
6451936,K00511.02,CONFIRMED,2,-1244949773.3891017
6838050,K00512.01,CONFIRMED,1,-1064206909.7130253
6937692,K00513.01,CONFIRMED,1,-1661392482.505373
7602070,K00514.01,FALSE POSITIVE,1,-1839899248.6003673
7812179,K00515.01,FALSE POSITIVE,1,-507325947.33312106
7840044,K00516.01,FALSE POSITIVE,1,-2256945634.943255
8015907,K00517.01,CONFIRMED,1,7492918480.116575
8017703,K00518.01,CONFIRMED,1,166552055.9612861
8017703,K00518.02,CONFIRMED,2,-2170799564.198437
8017703,K00518.03,CONFIRMED,3,-1901161261.66196
8022244,K00519.01,CONFIRMED,1,-1593821772.7399576
8022244,K00519.02,CONFIRMED,2,-2100767096.197434
8037145,K00520.01,CONFIRMED,1,-1312173316.8286264
8037145,K00520.02,CONFIRMED,2,-1825630784.3765445
8037145,K00520.03,CONFIRMED,3,-1414525572.3830705
8037145,K00520.04,CONFIRMED,4,-2495439025.7614303
8162789,K00521.01,CANDIDATE,1,733576871.804354
8162789,K00521.02,CANDIDATE,2,-2282560267.3941784
8265218,K00522.01,CANDIDATE,1,-91848031.33099306
8806123,K00523.01,CONFIRMED,1,-395247068.6186486
8806123,K00523.02,CONFIRMED,2,-2194910751.314717
8934495,K00524.01,CANDIDATE,1,1098540423.8096123
9119458,K00525.01,FALSE POSITIVE,1,-1211648006.7199626
9157634,K00526.01,CONFIRMED,1,8149224627.971822
9636569,K00527.01,FALSE POSITIVE,1,-2181714672.473214
9941859,K00528.01,CONFIRMED,1,-458059506.19660467
9941859,K00528.02,CONFIRMED,2,-1945480947.2958949
9941859,K00528.03,CONFIRMED,3,-1327221350.7987795
10068030,K00529.01,FALSE POSITIVE,1,7817441541.959221
10266615,K00530.01,CONFIRMED,1,-1469439286.1388662
10395543,K00531.01,CANDIDATE,1,8149225689.7038555
10454313,K00532.01,CONFIRMED,1,714247716.9365656
10513530,K00533.01,CONFIRMED,1,-1632500704.8516877
10513530,K00533.02,CANDIDATE,2,-1923832296.5217865
10554999,K00534.01,CONFIRMED,1,-231161847.3184391
10554999,K00534.02,CONFIRMED,2,209004041.02866247
10873260,K00535.01,CONFIRMED,1,1604634026.451383
10965008,K00536.01,CONFIRMED,1,-1922668925.8938742
11073351,K00537.01,CONFIRMED,1,622960733.6480676
11090765,K00538.01,CONFIRMED,1,-1700274959.9021204
11521048,K00540.01,FALSE POSITIVE,1,1189281572.9777355
11656721,K00541.01,CONFIRMED,1,-1579017312.1532567
11669239,K00542.01,CONFIRMED,1,-2032952632.574452
11669239,K00542.02,CONFIRMED,2,-2223626293.325537
11823054,K00543.01,CONFIRMED,1,938908386.0582889
11823054,K00543.02,CONFIRMED,2,-849596095.8392059
11913012,K00544.01,FALSE POSITIVE,1,-1648150495.826783
11972666,K00545.01,FALSE POSITIVE,1,-1273997243.7976742
12058931,K00546.01,CONFIRMED,1,-1688667952.5835629
12058931,K00546.02,CONFIRMED,2,-1967012917.4961603
12116489,K00547.01,CONFIRMED,1,-121708081.28930634
12600735,K00548.01,CONFIRMED,1,-1337555612.7561572
12600735,K00548.02,CANDIDATE,2,-2462663856.1838584
3437776,K00549.01,FALSE POSITIVE,1,-2041384052.590344
3437776,K00549.02,FALSE POSITIVE,2,-2170739838.530303
4165473,K00550.01,CONFIRMED,1,-1227921169.8668106
4270253,K00551.01,CONFIRMED,1,-1588798055.8643312
4270253,K00551.02,CONFIRMED,2,-1171390042.2536595
5122112,K00552.01,FALSE POSITIVE,1,8149225689.705989
5303551,K00553.01,FALSE POSITIVE,1,-1697412786.138431
5443837,K00554.01,CANDIDATE,1,8149225689.672212
5709725,K00555.01,CONFIRMED,1,-2238565078.8773627
5709725,K00555.02,CANDIDATE,2,-1023279229.8381637
5738496,K00556.01,FALSE POSITIVE,1,-2344610956.451458
5774349,K00557.01,CONFIRMED,1,-1375373135.2233076
5978361,K00558.01,CANDIDATE,1,-478793081.27632797
6501635,K00560.01,CONFIRMED,1,-1619059817.265925
6665695,K00561.01,CONFIRMED,1,-136189552.6125972
6707833,K00563.01,CONFIRMED,1,-2046189065.6368544
6786037,K00564.01,CONFIRMED,1,-1376991882.3064857
6786037,K00564.02,CONFIRMED,2,-2441390841.6947923
6786037,K00564.03,CONFIRMED,3,-2109258573.2653575
7025846,K00565.01,FALSE POSITIVE,1,-1611656862.0426002
7119481,K00566.01,CONFIRMED,1,-1984403210.2928762
7119481,K00566.02,CANDIDATE,2,-2608734670.575038
7119481,K00566.03,CANDIDATE,3,-2552434600.4914427
7445445,K00567.01,CONFIRMED,1,-479537902.13840526
7445445,K00567.02,CONFIRMED,2,-1646521942.455003
7445445,K00567.03,CONFIRMED,3,-1732421793.844764
7595157,K00568.01,CONFIRMED,1,209504917.68859097
7595157,K00568.02,CONFIRMED,2,-1422796307.2181926
8008206,K00569.01,CONFIRMED,1,-1740284996.8430488
8008206,K00569.02,CONFIRMED,2,87490750.80039996
8106610,K00570.01,FALSE POSITIVE,1,-1592024372.5460074
8120608,K00571.01,CONFIRMED,1,-490970998.0450709
8120608,K00571.02,CONFIRMED,2,-827737706.6258522
8120608,K00571.03,CONFIRMED,3,204216124.73459494
8120608,K00571.04,CONFIRMED,4,-1830102866.1431608
8120608,K00571.05,CONFIRMED,5,-2570810530.441883
8193178,K00572.01,CONFIRMED,1,-1584873332.0760756
8193178,K00572.02,CONFIRMED,2,-2107541387.9473088
8344004,K00573.01,CONFIRMED,1,-376510960.4298845
8344004,K00573.02,CONFIRMED,2,-809013098.683714
8355239,K00574.01,CONFIRMED,1,-1055743954.23222
8355239,K00574.02,CONFIRMED,2,-2103631154.1373212
8367113,K00575.01,CONFIRMED,1,-1824031771.2660482
8474898,K00576.01,FALSE POSITIVE,1,-1300961375.413504
8558011,K00577.01,CANDIDATE,1,-2352815269.48495
8558011,K00577.02,CONFIRMED,2,-831819264.0439736
8565266,K00578.01,CONFIRMED,1,1707905994.8952482
8616637,K00579.01,CONFIRMED,1,2012134849.9698734
8616637,K00579.02,CONFIRMED,2,397247527.685655
8625925,K00580.01,CONFIRMED,1,35089589.05118373
8822216,K00581.01,CONFIRMED,1,2032197439.7414858
8822216,K00581.02,CONFIRMED,2,-2374440466.242325
9020160,K00582.01,CONFIRMED,1,573317161.9857384
9020160,K00582.02,CONFIRMED,2,-1699979373.1990557
9020160,K00582.03,CONFIRMED,3,-1957621181.0280824
9076513,K00583.01,CONFIRMED,1,-580740775.2751876
9146018,K00584.01,CONFIRMED,1,-231781309.12937343
9146018,K00584.02,CONFIRMED,2,-1499309038.74968
9146018,K00584.03,CONFIRMED,3,-2199610179.6121955
9279669,K00585.01,CONFIRMED,1,1516481292.4494162
9570741,K00586.01,CONFIRMED,1,-1728085970.593912
9607164,K00587.01,CONFIRMED,1,-1071568540.7017516
9631762,K00588.01,CONFIRMED,1,-863100837.9224806
9782691,K00590.01,CONFIRMED,1,-1775533972.7926629
9782691,K00590.02,CONFIRMED,2,-2134096828.2373571
9886221,K00591.01,FALSE POSITIVE,1,-1628215056.806042
9957627,K00592.01,CANDIDATE,1,-2128540388.0911791
9958962,K00593.01,CONFIRMED,1,-1284069208.9890492
9958962,K00593.02,CONFIRMED,2,-2028337329.8499124
9958962,K00593.03,CANDIDATE,3,-2092034599.2878168
9958962,K00593.04,CANDIDATE,4,-2613128280.478486
10388286,K00596.01,CONFIRMED,1,5270720706.66106
10600261,K00597.01,CONFIRMED,1,-1832929059.750937
10600261,K00597.02,CONFIRMED,2,-1004938938.222653
10600261,K00597.03,CONFIRMED,3,-2341900611.9336443
10656823,K00598.01,CONFIRMED,1,-723716588.5448201
10656823,K00598.02,CONFIRMED,2,-2331516812.665767
