"koi_disposition","kepid","kepoi_name","X","tce_plnt_num","tce_dor","tce_incl","tce_impact","tce_ingress","tce_ldm_coeff4","tce_model_chisq","tce_insol","tce_sradius","tce_slogg_prov","tce_sradius_prov","tcet_model_chisq","wst_depth","tce_mesmedian","tce_mesmad","tce_maxmesd","tce_minmesd","tce_bin_oedp_stat","tce_rminmes","tce_albedo","tce_albedo_stat","boot_mesmean","tce_rb_tcount3","tce_fwm_stat","tce_fwm_sra","tce_fwm_srao","tce_fwm_prao","tce_fwm_pdeco","tce_incl_sn","tce_impact_sn","tce_duration_sn","tce_ingress_sn","tce_depth_sn","tce_sma_sn","tce_insol_sn","tce_slogg_sn","tce_smet_sn","tce_albedo_sn","tce_fwm_srao_sn","tce_fwm_sdeco_sn","tce_fwm_pdeco_sn","tce_dicco_msky_sn","tce_dikco_mra_sn","tce_dikco_mdec_sn"
"FALSE POSITIVE",8453191,"K07043.01",6889,1,7.5753754,83.13,0.9057,3.561,0.2792276,58980,1338.76,2.072,5,0,4323000,13.4,0.7886,1.449,1.533,-0.5798,11200,0.0003439,0.002447,-442.6,-1,0,0,19.919842,0.3272,0,0,290.562740300594,21.2655552946701,3519.26877470356,3518.77470355731,1430.17558187015,3.15866983372922,1.90831599053511,12.9333333333333,-0.971428571428572,1.08562555456965,572.027972027972,-307.883817427386,0,1.33479880774963,-0.257115384615385,-0.935876436781609
"FALSE POSITIVE",8453324,"K07044.01",6890,1,1.997189,60.87,0.9722,1.611,-0.5485328,24420,0,9.356,58,0,78100,-0.4113,-0.1861,0.7723,0.5042,0.4042,682.1,0.003969,0,0,0.035162,0,827.5,19.921909,0.03748,0.000212,0.0001935,697.490546579581,561.965317919075,1485.2534562212,1484.79262672811,736.809306190278,0,0,12.5217391304348,1.05,0,15.2979591836735,-53.9303482587065,0.774,0.813663220088626,-0.490980113636364,-1.46787923416789
"CANDIDATE",8479107,"K07045.01",6891,1,3.8099522,79.41,0.7,0.9696,-0.0779444,91730,1298.87,0.627,7,0,164400,-160.3,-63.87,198.6,0.4063,0.3021,0.02143,0.1818,0,0,-1,0,0,18.941712,0.1436,0.01966,0,507.41214057508,72.9546638874414,728.126173488547,727.927927927928,762.64800861141,13.6124634858812,5.99995380635625,66.1428571428571,-3.26666666666667,0,180.175658720201,-322.549019607843,0,0.11336131934033,1.29302806499261,-2.01538461538462
"FALSE POSITIVE",8479386,"K07046.01",6892,1,10.63765,89.46,0.1,1.807,0.3038288,-1,476.84,1.158,7,0,42660000,18.88,-0.009646,0.6562,-1.199,-0.8718,0,0.0001008,0,0,-1,0,0,18.951907,0.2015,0,-0.02215,-89.46,-0.1,-6,-1.807,0,-0.06234,-476.84,21.4,-1.66666666666667,0,694.827586206897,637.634408602151,-1.71705426356589,1.8559880239521,1.97585692995529,3.07982195845697
"FALSE POSITIVE",8488876,"K07047.01",6893,1,9.2388825,84.95,0.8139,2.099,0.3085592,8904,3795.4,3.009,7,0,325700,639.1,-0.2782,1.709,3.408,3.539,0,0.006497,0.5276,-1.354,-0.098533,1,177200,19.29368,0.1454,0.005049,0.009717,31381.6032508312,3877.56074321105,5504.26229508197,5506.29590766002,3853.49960678575,2.45663265306122,1.46643587385731,9.58974358974359,0.0571428571428571,1.512181140728,111.846153846154,138.870967741935,8.23474576271186,1.91907600596125,1.58614008941878,2.19385065885798
"FALSE POSITIVE",8504570,"K07048.01",6894,1,7.2102112,82.84,0.8991,2.74,0.3106184,17560,1974.57,1.631,7,0,409000,47800,-4.17,11.38,2.008,2.145,0.01446,0.1417,8.431,2.042,-1,3,8.9213,19.682457,-0.07301,-0.0001866,-2.424e-05,170.945109368551,12.7117206277393,951.727730508769,951.719346995485,762.619372442019,3.63313990973565,2.34534570203466,19.9047619047619,-0.0571428571428571,2.3168452871668,-187.205128205128,383.372921615202,-0.00012625,0.0642278860569715,-1.38048744460857,1.89291666666667
"FALSE POSITIVE",8509346,"K07049.01",6895,1,9.1245099,84.28,0.9102,2.407,0.3573444,12640,464.31,1.141,7,0,935500,5064,-1.065,2.906,3.08,3.218,13.23,0.03066,7.88,2.687,-0.11408,0,138540,19.780938,-0.05339,0.01219,0.04112,3866.05504587156,304.51656072265,3241.75084175084,3241.31430110423,4440.25661587811,4.41586206896552,2.85483275946877,25.2941176470588,-1.93333333333333,3.078125,-39.2573529411765,282.132352941176,14.7383512544803,2.43496296296296,-0.690278184480234,-0.491277860326895
"FALSE POSITIVE",8517433,"K07050.01",6896,1,1.2315167,68.69,0.4475,0.05909,-0.3012358,48260,1994.35,1.055,26,0,70690,3.568,-0.5306,1.238,0.7133,0.7678,0.372,0.3837,5.832,0.3885,-1.3699,0,1.3036,19.918825,-0.8058,1.651e-05,9.308e-06,0.165279114533205,0.0582758171636932,21.7441860465116,0.10519850453979,9.24175824175824,7.16556688662268,4.56007774093975,36.8333333333333,1.46666666666667,0.468810289389068,-0.497407407407407,-0.443875968992248,0.42697247706422,1.26656534954407,0.99590405904059,-0.83
"FALSE POSITIVE",8526387,"K07051.01",6897,1,80.881131,89.36,0.8987,4.046,-0.5554422,524.6,0.36,0.668,7,0,60500,724.5,0.03029,0.657,31.38,32.01,1.253,0.4032,7576,1.758,-4.4663,0,9.9862,20.090371,2.501,-0.001064,-0.0001287,560.25078369906,18.7268180871015,9.34131736526946,1.66914191419142,6.40854940434478,13.8970736629667,6,92.2,-0.533333333333333,1.75818055233233,30.2053140096618,-46.3766388557807,-0.0169788918205805,12.0354037267081,36.9987577639752,-45.3239361702128
"FALSE POSITIVE",8543278,"K07052.01",6898,1,20.8639,87.47,0.9202,1.241,-0.371126,3749,53.82,0.634,7,0,1454000,17020,-0.1142,1.291,3.838,3.763,6.612,0.08927,107.9,6.521,-0.046277,0,0,18.929908,-0.01979,0,-0.01275,2985.32423208191,102.34679123568,1108.53059401519,1109.02591599643,2088.94117647059,9.566647597254,5.30769230769231,58.5,-1.93333333333333,6.58328248932276,-4.13152400835073,-28.5955056179775,-3.42741935483871,4.1625322997416,-2.65105485232067,1.35008708272859
"FALSE POSITIVE",8552500,"K07053.01",6899,1,1.4818571,52.4,0.9042,0.05585,0.092218,31970,7508.43,0.991,7,0,68150,7.622,-3.36,1.465,0.2,0.2667,0.002876,0.6164,1.488,0.1303,-0.98706,3,6.1269,19.257935,3.6,-0.0001278,-1.627e-05,0.40746500777605,1.16340710241894,4.07494145199063,0.120210934136892,5.03142857142857,3.57532751091703,2.37718376211794,20.3181818181818,-0.514285714285714,0.397648316408338,1.89473684210526,0.356382978723404,-0.245030120481928,1.28970736629667,0.463104189044039,1.56632882882883
"FALSE POSITIVE",8552540,"K07054.01",6900,1,3.5409639,88.38,0.1,0.1878,-0.0516194,-1,2686.41,0.991,7,0,1747000,200400,-228,257.8,0.5365,0.4427,0,0.2857,0,0,-1,4,0,0,0,0,0,-88.38,-0.1,-2.5,-0.1878,0,-0.02027,-2686.41,22.2,-0.466666666666667,0,0,0,0,1.20603036876356,-2.28291457286432,4.858375
"FALSE POSITIVE",8553788,"K07055.01",6901,1,3.3463869,77.36,0.7325,2.312,0.0378178,109200,17767.54,2.314,18,0,172900,12420,-36.66,49.8,0.8125,0.9188,2.891,0.048,0.7239,-1.664,-1,1,760.3,19.295255,0.05247,-0.0004231,0.0004228,3367.87113626469,576.317859952793,5210.72796934866,5210.72796934866,3456.82041216879,6.39908256880734,4.27513342091713,30.7692307692308,0.28,4.36347197106691,160.45871559633,-149.69696969697,0.0151,0.0365299401197605,0.223298662704309,-1.07335755813954
"FALSE POSITIVE",8553907,"K07056.01",6902,1,63.77993,89.91,0.1,2.499,0.3203938,-1,35.41,1.117,5,0,60570000,259600,-1.362,6.038,-8.697,-8.411,0,0.2151,0,0,-1,0,153070,19.298618,0.1027,0.0563,0.1395,-89.91,-0.1,-7.5,-2.499,0,-0.2461,-35.41,29.2666666666667,-1.2,0,386.09022556391,-431.358885017422,3.77027027027027,0.189925037481259,0.882399403874814,-0.894145616641902
"FALSE POSITIVE",8559796,"K07057.01",6903,1,1.8489301,74.31,0.5002,0.04704,0.3717088,37390,10252.51,1.684,7,0,253100,43.5,0.9837,3.869,0.6198,0.4836,0.6227,0.5568,10.17,1.529,-1,0,1.3675,19.447063,0.3504,-1.613e-05,-1.088e-06,0.978535686067948,0.26174777603349,35.8038348082596,0.363243243243243,7.58910815358727,3.80609335134324,2.47755282541033,21.7894736842105,-0.571428571428572,1.695,0.854634146341463,-0.195174262734584,-0.0588108108108108,0.219313186813187,-0.427783783783784,-0.508475409836066
"FALSE POSITIVE",8559863,"K07058.01",6904,1,21.127724,87.66,0.863,3.693,-0.3103576,4177,17.07,0.697,7,0,15760000,32720,-4.113,3.363,10.74,10.53,0.1363,0.3111,991.9,5.893,-0.084711,0,0,19.448724,-0.1209,-0.000433,0,16099.173553719,581.144781144781,3003.66002440016,3002.43902439024,3076.35632953784,8.36363636363637,4.82203389830508,51.5555555555556,-1.46666666666667,5.90065437239738,-78,-103.96449704142,0,0.375357142857143,-2.27042459736457,-3.3594353640416
"FALSE POSITIVE",8560861,"K07059.01",6905,1,18.761052,86.94,1,6.626,-0.0043626,5949,653.27,3.462,7,0,33980000,11110,-0.2583,0.9617,16.74,17.05,12.01,0.2385,14.8,1.264,-8.3907,0,0,19.475966,0.2235,0,0,10004.6029919448,315.656565656566,514.963078118927,514.840714840715,143.241706161137,2.17667536988686,1.32654428786094,8.53488372093023,-0.4,1.35655362053162,128.448275862069,-1257.53424657534,0,6.74986737400531,-2.89635416666667,-4.87785123966942
"FALSE POSITIVE",8565900,"K07060.01",6906,1,1.2054291,89.74,0.005468,0.1186,-0.5156904,48320,702.69,0.831,7,0,93320,33.85,1.015,1.377,0.8514,0.6266,0.1218,0.278,36.14,0.6524,0.85723,0,46.939,19.607023,0.1967,0.0001667,-6.399e-05,0.00381872340425532,1.10598705501618e-05,23.7720644666155,0.164425343130459,8.13157056387384,9.68773800456969,5.17978770455551,56.375,0,0.670998886000743,0.168119658119658,2.23638554216867,-3.01839622641509,4.23415094339623,-0.5687,1.94723684210526
"FALSE POSITIVE",8569819,"K07062.01",6907,1,14.903988,89.62,0.1,1.359,0.1851176,-1,345.76,1.984,7,0,349200,48600,-3.558,4.468,10.33,9.597,0,0.0695,0,0,-1,0,0,19.698377,-0.3498,0,0,-89.62,-0.1,-12,-1.359,0,-0.1728,-345.76,20.2,-0.342857142857143,0,-966.298342541436,-115.361216730038,0,0.267586206896552,-2.4761408083442,-1.37706552706553
"FALSE POSITIVE",8574270,"K07063.01",6908,1,25.016272,87.72,0.9953,1.755,-0.3125372,2516,31.65,0.725,7,0,264400,8512,-1.338,1.416,9.749,9.883,0.09273,0.02949,131.4,4.196,-0.032289,0,39.409,19.788073,-0.02258,-0.00113,-0.0007393,971.321005425756,30.7476058078468,481.679703581721,481.745813889651,299.243348791799,10.2028985507246,5.25747508305648,56.875,-1.73333333333333,4.22643936957221,-1.9135593220339,11.3307086614173,-0.0971484888304862,0.852485465116279,0.120513031550069,2.30639534883721
"FALSE POSITIVE",8581658,"K07064.01",6909,1,12.835808,89.55,0.1,0.9375,0.2895924,-1,1152.64,1.291,7,0,71080000,84700,0.6755,62.41,1.738,1.613,0,0.118,0,0,-1,0,113150,19.91222,0.01319,-0.1043,0.01207,-89.55,-0.1,-3,-0.9375,0,-0.04411,-1152.64,16.1153846153846,-1.6,0,42.411575562701,150.811808118081,0.380757097791798,0.686751117734724,0.0347759643916914,1.50340236686391
"FALSE POSITIVE",8590527,"K07065.01",6910,1,2.5490153,69.47,0.8941,0.8909,0.3719944,97660,19529.15,1.847,7,0,86540,41.81,-5.567,3.48,0.3616,0.3179,0.1712,0.01552,0.005988,-226.8,-1,0,0,20.069883,0.07752,0,-0.003201,525.491679273827,285.01753267453,633.262260127932,633.19118692253,764.116940328394,2.38156947444204,1.41057857185163,9.40476190476191,-1.73333333333333,1.3664993153811,49.6923076923077,199.285714285714,-1.79831460674157,3.398355754858,3.26213017751479,3.10295857988166
"FALSE POSITIVE",8604993,"K07066.01",6911,1,10.859863,85.14,0.9201,2.228,-0.1110832,7535,189.44,0.908,7,0,1371000,19550,0.03179,2.063,3.331,3.463,0.5987,0.1274,44.95,2.917,-0.018562,0,14572,18.81599,-0.2901,0.04757,-0.01371,1596.77419354839,99.7506504770165,1455.58458523841,1455.25800130634,2059.73223480947,4.36804191224623,2.85774626640519,24.8888888888889,-0.733333333333333,2.98274717982747,-57.2189349112426,-16.4509345794393,-1.92286115007013,0.827776315789474,-0.933518267929635,0.331755952380952
"FALSE POSITIVE",8608490,"K07067.01",6912,1,4.8998207,84.14,0.5,1.36,-0.4950068,247100,4841.94,1.782,7,0,1530000,103100,-533.5,1099,0.5924,0.4698,6.504e-21,0.3312,1.401,0.2379,-1,0,0,18.944485,0.2362,-0.188,0,464.605190502485,29.3772032902468,1489.59474260679,1489.59474260679,2401.81268882175,1.42928930366116,0.827160304013366,5.32876712328767,-0.333333333333333,0.831947743467934,497.263157894737,-230.084745762712,0,3.5358407079646,3.38185654008439,-0.819507246376811
"FALSE POSITIVE",8610483,"K07068.01",6913,1,108.56701,89.95,0.1,1.588,0.073744,-1,17.94,0.992,7,0,14720000,106500,-0.7378,1.296,34.72,35.1,0,0.1046,0,0,-1,0,0,19.018931,0.02349,0,0,-89.95,-0.1,-5,-1.588,0,-0.2669,-17.94,21.2857142857143,-0.457142857142857,0,22.5865384615385,158.640776699029,0,0.134146926536732,1.02131884057971,3.18405365126677
"CANDIDATE",8613446,"K07069.01",6914,1,3.1906117,76.82,0.7274,0.05754,0.0302772,2278,3273.18,1.024,7,0,9364,38.7,-0.1331,0.5976,0.4333,0.3458,0.1847,0.1534,2.957,0.3131,-0.5853,1,4.0521,19.127717,-0.6415,0.0001542,-0.0004197,0.642307692307692,0.224091189155884,3.48301444748145,0.091304347826087,8.45163535142658,3.45343303874915,2.25844022327866,20.2272727272727,-0.266666666666667,0.473044312909934,-0.422039473684211,0.944252873563218,-0.989858490566038,3.74754385964912,-0.660529914529914,3.59103690685413
"FALSE POSITIVE",8618226,"K07070.01",6915,1,11.883948,87.39,0.5413,2.605,-0.16497,19310,364.12,1.187,18,0,13720000,40550,0.02755,7.538,2.942,2.806,0,0.09322,23.6,3.938,-1,0,9776.4,19.288768,-0.007767,-0.02554,-0.002785,42176.6409266409,1398.34668044433,9357.04022988506,9357.04022988506,6816.09195402299,6.60008322929671,4.01499614069909,30.5714285714286,-0.133333333333333,4.11293133495992,-17.6122448979592,-105.471264367816,-0.0545009784735812,0.102475262368816,-0.34655737704918,-1.1096875
"FALSE POSITIVE",8621026,"K07071.01",6916,1,8.5633862,88.51,0.2229,1.746,0.2453114,12410,1060.84,1.33,7,0,14310000,39380,-2.523,21.71,2.023,1.88,0,0.07946,13.69,2.481,-1,1,303.75,19.361893,0.02552,0.0004506,-0.001082,23007.5383415649,407.123287671233,9170.58721031539,2837.17907052324,7896.95398574206,3.83070301291248,2.47293580120285,21.4,-0.4,2.67748875415607,58.6666666666667,-228.175519630485,-0.0228752642706131,0.0254595808383234,-0.101813056379822,-2.01432584269663
"CANDIDATE",8624860,"K07072.01",6917,1,12.507076,85.74,0.929,0.2426,0.2285908,2587,1071.7,4.994,18,0,66880,28.01,-0.02586,0.659,4.339,10.03,0.01749,0.3997,12.21,0.8121,-0.017192,0,2.6956,19.453084,1.278,-8.605e-05,7.172e-05,6.86469175340272,2.44216614090431,3.26182136602452,0.177859237536657,7.70212765957447,3.12929553264605,2.11773307512943,12.6153846153846,-2.9,0.884782608695652,0.80377358490566,-0.645238095238095,0.676603773584906,2.50564516129032,-4.27074829931973,-1.97884297520661
"CANDIDATE",8625408,"K07073.01",6918,1,27.224757,87.9,0.9968,10.02,-0.069249,673.3,2.59,1.273,26,0,67780,42.02,-0.001534,0.6556,-6.13,-5.667,0.3231,0.3293,1076,0.3337,-0.20098,0,1.8277,19.467832,0.3565,-9.614e-05,-0.0001146,85.9237536656892,14.8178980228928,11.1512791991101,11.1469573923684,11.2543825477211,6.57874905802562,4.24590163934426,33,0.666666666666667,0.334057746041602,0.550154320987654,0.327101449275362,-0.570149253731343,1.6962962962963,1.37215909090909,0.887378640776699
"FALSE POSITIVE",8690001,"K07075.01",6919,1,29.016686,89.8,0.1,2.435,0.55988,-1,186.58,1.567,7,0,17190000,286100,-0.2472,3.857,7.642,7.915,0,0.4132,0,0,-1,0,0,19.473887,-0.3118,0,0.01876,-89.8,-0.1,-7.5,-2.435,0,-0.1319,-186.58,6.94736842105263,-3.37142857142857,0,-186.706586826347,-220.306748466258,0.163130434782609,0.049624251497006,-2.59,-1.41747572815534
"CANDIDATE",8693536,"K07076.01",6920,1,7.6274724,82.7,0.9689,0.8392,0.172271,2689,124.53,1.188,7,0,67780,41.42,-0.02674,0.6619,8.368,5.061,1.29,0.3629,157.8,1.88,-0.020428,0,5.3692,19.568721,1.243,-0.0001458,0.0001376,24.6277546158428,34.4191829484902,6.97650812064965,0.989856098136353,7.99567411679885,3.90593047034765,2.58898128898129,21.85,-0.133333333333333,1.89185948926987,1.09035087719298,-0.996899224806202,0.962237762237762,1.41895674300254,-1.71500815660685,-0.491515151515152
"FALSE POSITIVE",8700506,"K07077.01",6921,1,106.48047,89.95,0.1,1.377,0.2826992,-1,47.25,1.292,5,0,264400000,223000,-5.784,6.093,30.09,30.52,0,0.1679,0,0,-1,0,16664,19.728716,-0.1454,0.009322,-0.05231,-89.95,-0.1,-4.5,-1.377,0,-0.2648,-47.25,28.8666666666667,-0.285714285714286,0,-436.636636636637,-340.369393139842,-0.932442067736185,0.113215892053973,-1.94460856720827,-1.84560117302053
"FALSE POSITIVE",8701327,"K07078.01",6922,1,7.1156791,84.62,0.6674,3.299,0.2409696,238900,809.17,1.235,13,0,50330000,15.85,0.07156,1.141,-0.3542,0.395,0,0.0001108,0.003823,-202.4,-1,0,514.61,19.745226,-0.08605,0.001296,0.0006149,1091.87096774194,63.3808167141501,6042.12454212454,6044.33858556248,5674.71143756558,4.30183946488294,2.68997041321765,23.6666666666667,-1.2,0.776559008734511,-342.828685258964,-48.6381322957198,0.00705160550458716,0.0430629685157421,-0.422380952380952,0.0681943198804185
"FALSE POSITIVE",8711548,"K07079.01",6923,1,47.719566,89.88,0.1,1.514,0.3498916,-1,239.07,1.71,7,0,74290000,201400,-8.057,14.14,11.27,11,0,0.1036,0,0,-1,0,1107.6,19.924812,-0.1197,0.01347,0.005799,-89.88,-0.1,-4.5,-1.514,0,-0.1528,-239.07,19.5238095238095,-0.666666666666667,0,-273.913043478261,36.8641975308642,0.0475327868852459,0.116455772113943,-0.916153846153846,0.987824143070044
"FALSE POSITIVE",8719897,"K07081.01",6924,1,2.4217259,68.96,0.8693,3.575,-0.5427792,125800,0,4.293,58,0,29210000,4.277,-0.431,1.114,0.5994,0.4359,69650,0.000378,0,0,-1,0,0,20.087244,0.01392,0,0,304.593639575972,73.7945670628183,4211.42520612485,4210.34036038158,3614.29832303619,0,0,19.7058823529412,0.133333333333333,0,37.9291553133515,100.21897810219,0,0.266431784107946,0.265477239353891,1.24125186289121
"FALSE POSITIVE",8736245,"K07082.01",6925,1,5.6458557,86.77,0.3186,2.173,0.131448,1294000,542.15,0.781,7,0,338100000,-11.89,0.06004,0.6504,-0.4904,-0.6198,0,0.0001351,0,0,-1,0,0,18.895601,-0.1508,-0.0284,0,10619.2632480725,427.192276749799,3814.41827266238,1101.36847440446,2933.22475570033,5.28293063133281,3.38505244755245,30.4,-2.06666666666667,0,-525.435540069686,-285.897435897436,0,0.0734362818590705,-0.913777777777778,-2.03144104803493
"FALSE POSITIVE",8738115,"K07083.01",6926,1,25.702747,87.77,0.9996,4.406,0.209426,2640,22.24,0.917,7,0,93090,4446,-0.3513,0.832,8.299,8.108,0.6278,0.02799,138.6,2.387,0.022206,0,119,18.963209,-0.3431,0.004861,-0.000656,653.050595238095,19.4323483670296,527.604790419162,527.538314176245,100.168577208361,4.69056862297328,2.99730458221024,26.0588235294118,-2,2.40458015267176,-21.3105590062112,3.48971428571429,-0.0194658753709199,1.88183161004431,-3.32144846796657,0.274520348837209
"FALSE POSITIVE",8739209,"K07084.01",6927,1,1.3911933,86.59,0.08272,0.1029,0.1343836,48580,1444.33,1.594,13,0,99310,5.214,-0.7469,0.823,1.315,1.73,0.639,0.2873,19.23,0.5683,0.044489,0,6.5457,19.002814,-0.3624,6.866e-06,1.186e-05,0.0446110252447192,0.00176450511945392,31.5987199109503,0.11707816588918,6.26495726495727,3.69497784342688,2.24316642852705,17.1666666666667,0,0.599438902743142,-0.604,-1.00694668820679,1.30760749724366,1.89868613138686,-0.927573529411765,2.28616541353383
"FALSE POSITIVE",8746310,"K07085.01",6928,1,17.361501,87.02,0.9012,1.515,0.176308,5647,224.91,0.931,7,0,265600,8184,-0.03418,0.9764,3.426,3.335,0.2063,0.03375,17.34,2.58,-0.020394,0,9405.2,19.25906,-0.2344,-0.03727,-0.003643,2921.11446794226,107.979870596693,1722.98065984073,1723.54948805461,2860.38041278834,4.07222548443922,2.61007311129163,22.4,-1.33333333333333,2.73760656772971,-76.8524590163934,1.35190311418685,-0.500412087912088,0.907110778443114,-1.94354838709677,-1.2113362701909
"FALSE POSITIVE",8750094,"K07086.01",6929,1,1.0051763,26.44,0.9,0.7627,-0.2534776,42680,3812.88,0.84,7,0,57540,3.386,-4.716,2.652,0.3426,0.2583,0.0003911,0.9714,1.019,0.006355,-1,0,1055.6,19.366784,-1.69,3.893e-05,-0.0002471,0.733222407099279,3.28467153284671,30519.1873589165,1.01301633683092,5.13856812933025,4.52810548230396,2.87784075899495,25.3333333333333,-0.4,0.340006673340007,-6.14545454545454,25.0112359550562,-17.7769784172662,4.57234042553192,-13.6261261261261,40.7934640522876
"FALSE POSITIVE",8758161,"K07087.01",6930,1,2.3362038,68.11,0.8708,1.95,0.399116,375200,14460.74,1.755,7,0,1214000,-10.21,-1.995,1.019,0.5177,0.4019,0,0.0003137,0,0,-1,0,0,0,0,0,0,686.385165776479,212.649572649573,2881.74427198817,2883.3357977229,2416.27970499863,3.72875416155598,2.25536401365626,16.9166666666667,-1.26666666666667,0,0,0,0,4.38071216617211,-1.19173393124066,1.42086438152012
"CANDIDATE",8760760,"K07088.01",6931,1,8.6929866,84.12,0.8909,0.06232,-0.0141976,5898,392.63,0.734,7,0,67790,25.33,-0.06053,0.5911,1.125,0.925,0.0153,0.4362,19.07,0.416,-0.10039,0,3.4126,19.639989,1.651,-0.0002206,0.0001652,2.10405202601301,0.696559812353401,1.87963726298434,0.0828503057697421,5.33185840707965,6.46001467351431,3.95916103660381,38.4166666666667,-1.8,0.438996316758748,0.882887700534759,-0.813684210526316,0.721397379912664,0.8584,-0.947699115044248,0.435564885496183
"FALSE POSITIVE",8767034,"K07089.01",6932,1,1.2522586,85.88,0.09007,0.02605,-0.4853344,47480,1030.16,0.615,7,0,76150,9.922,-0.4069,0.9992,0.2833,0.3708,0.0007021,0.2035,9.014,0.5163,1.2846,0,75.775,19.778047,0.6537,-1.85e-05,-0.0001184,0.0628237015362107,0.00303061911170929,19.9186213499282,0.1628125,7.14119359534207,12.952691680261,6.32426791086009,93.6,-1.06666666666667,0.580798969072165,0.6537,4.63203883495146,-4.6798418972332,117.776829268293,-109.067307692308,45.8620218579235
"FALSE POSITIVE",8773948,"K07090.01",6933,1,28.830853,89.36,0.3233,3.607,0.3323702,5335,211.83,3.075,7,0,42670000,92570,-3.021,3.533,16.33,15.86,14.75,0.227,155.2,0.7551,-1,0,0,19.896163,0.002531,0,-0.06645,44128.3950617284,350.841020075963,3933.88429752066,1161.67471819646,3242.44801883091,1.31308962264151,0.755752970138071,4.41975308641975,-1.77142857142857,0.760039177277179,1.91742424242424,-1.5152749490835,-1.52408256880734,3.14636488340192,-0.327997256515775,0.351917404129793
"FALSE POSITIVE",8784288,"K07091.01",6934,1,8.403669,89.32,0.1,0.8428,0.1434416,-1,5328.76,2.077,7,0,236600000,8.746,-0.2074,0.9828,0.7604,0.6615,0,8.904e-05,0,0,-1,0,160890,20.086927,1.023,0.02973,-0.07475,-89.32,-0.1,-2.5,-0.8428,-287800,-0.03043,-5328.76,7.12962962962963,-0.857142857142857,0,3376.23762376238,-140.258064516129,-1.61099137931034,0.307871064467766,0.344481268011527,-0.255314787701318
"FALSE POSITIVE",8807057,"K07093.01",6935,1,116.15719,89.64,0.7291,0.1056,0.196792,552.6,11.24,1.169,7,0,67210,62.05,-0.01496,0.7079,-15.62,31.44,0.02975,0.4062,3245,0.6097,-0.48114,0,8.1121,19.103586,0.3453,-5.561e-05,-0.0002979,31.1034004163775,0.265320232896652,5.14526603623106,0.107502799552072,7.79866585809582,3.61097461097461,2.3864118895966,19.9090909090909,-0.333333333333333,0.609962406015038,0.244893617021277,1.33197674418605,-1.34796380090498,0.448946107784431,-0.164486638537271,-0.574082397003745
"FALSE POSITIVE",8822585,"K07095.01",6936,1,2.0302808,88.9,0.03884,0.03568,0.3823456,48890,9544.6,2.088,5,0,89050,17.34,3.146,2.817,0.9059,0.6675,6.17e-06,0.3247,6.465,0.7143,-1,0,0.81015,19.553708,-0.1208,2.991e-06,6.259e-06,0.0399730215827338,0.000493582411996442,32.3529411764706,0.150358196375896,10.2737850787132,3.63625363020329,2.17571485885185,15.1153846153846,-0.933333333333334,0.845098039215686,-0.272072072072072,-0.338374717832957,0.470601503759399,0.716044776119403,-0.127341549295775,-0.788012048192771
"FALSE POSITIVE",8823397,"K07096.01",6937,1,4.0401805,83.78,0.438,2.439,-0.038592,109400,26431.31,2.352,7,0,401400,87790,-8.412,52.92,0.7523,0.8357,0,0.1528,1.604,1.035,-1,0,8852.7,19.573987,-0.1247,0.0008626,-0.006075,1403.11505610451,95.0520833333333,3236.89449236894,3236.89449236894,1554.97382198953,3.98318318318318,2.44136894618078,20.15,0.116666666666667,2.74798697961281,-577.314814814815,-253.778801843318,-0.00319736842105263,0.114170914542729,-0.460764790764791,0.458703976435935
"FALSE POSITIVE",8841616,"K07097.01",6938,1,4.6275784,88.76,0.1,0.7153,-0.334552,-1,209.45,0.554,13,0,413600,496.8,-22.11,8.353,0.8446,0.7016,0,0.03407,0,0,-1,1,0,19.944109,-0.1325,0.004594,0,-88.76,-0.1,-3.5,-0.7153,-78530,-0.02281,-209.45,117.5,-2.53333333333333,0,-397.897897897898,-11.3017543859649,0,0.512929745889387,-1.06806886227545,-1.1125258493353
"FALSE POSITIVE",8845221,"K07098.01",6939,1,3.7866801,83.85,0.4054,2.397,0.2777808,338600,3527.72,1.984,7,0,113700000,39.65,-0.3537,0.5824,0.672,1.912,0,9.483e-05,0.005272,-257.2,-1,0,7768.9,20.014007,0.4016,0.009002,0.0004081,7099.91532599492,610.082768999247,3947.05882352941,1177.30844793713,3434.62443826236,2.30795649685175,1.40394472921774,9.5609756097561,-0.933333333333334,1.36297828335057,958.472553699284,84.3386243386243,0.0106553524804178,0.08723988005997,-0.822632352941176,-0.799073806078148
"CANDIDATE",8848104,"K07100.01",6940,1,3.6920751,79.17,0.6936,0.3876,0.2252286,208400,9849.24,1.654,7,0,86520,35.38,-6.984,3.28,0.4125,0.35,0.0124,0.009457,0.006439,-130.7,-2.4097,0,51512,20.066348,0.9011,0.002741,-0.01097,549.029126213592,138.609112709832,347.1180629955,62.2051035146846,699.913519746325,1.4651376146789,0.85258344059978,5.49295774647887,-2.22857142857143,0.847125378239705,533.195266272189,-361.940298507463,-3.43887147335423,2.12357247437775,1.39894273127753,2.58421828908555
